,emd_涨跌幅_sz_1,emd_涨跌幅_sz_2,emd_涨跌幅_sz_3,emd_涨跌幅_sz_4,emd_涨跌幅_sz_5,emd_涨跌幅_sz_6,emd_涨跌幅_sz_7,emd_涨跌幅_sz_8
172,0.1749731111907267,0.10283887382895963,0.026433344714707596,-0.04996906815472085,-0.12277477076415977,-0.18945743664563924,-0.2477343771647249,-0.29532290368698294
173,-0.32994032757797886,-0.3493039602032789,-0.35109228692117345,-0.3327940587633508,-0.2928392494562927,-0.2343076263506075,-0.16224930410220578,-0.08192754172030492
174,0.0013944017858787683,0.08245326740712854,0.1559857961342276,0.2167287289579597,0.2601543718220827,0.28486907805527134,0.290981916231247,0.2787761615441451
175,0.24846476537768739,0.20126789974555287,0.14250494299166383,0.07852007504250444,0.01554971766698815,-0.04141497469228901,-0.09074754453446678,-0.1316357690547264
176,-0.16326742544824974,-0.18483029091021747,-0.19553593930041835,-0.19501678157924507,-0.18425683117124442,-0.16466656806642888,-0.13768167628563122,-0.10473783984968352
177,-0.06730257740558478,-0.026970746104990173,0.014630962274281248,0.05587585595441007,0.095137243157575,0.13082987866719137,0.16153430351161152,0.185872505280418
178,0.20246647156319797,0.20993818994953525,0.20694238414289237,0.19269308258992757,0.16815049100186086,0.13470317537759313,0.09373970171602264,0.046648636016047865
179,-0.005181455723432191,-0.06028135221307129,-0.11685921100173,-0.1730425343478205,-0.22695882450975596,-0.27673558374594825,-0.3205003143148119,-0.3563805184747585
180,-0.38286708231163613,-0.399620843987731,-0.405531344822342,-0.399201097855306,-0.37924176721513636,-0.34433382379518995,-0.29317545370438813,-0.22535578488821703
181,-0.14402771263844147,-0.05323507408339098,0.04297829364860217,0.1405685534292076,0.23521563616440544,0.32176806469427904,0.3958922090806417,0.45352795918216016
182,0.4906152048575022,0.5030824937971194,0.4882496700165575,0.44917189535496493,0.39034099664944744,0.3162488007371117,0.23138713445506143,0.14024782464040142
183,0.047158055407414384,-0.04424119005271346,-0.13058409139883592,-0.2085324583216077,-0.2747481005116835,-0.32589282765971844,-0.3586284494563664,-0.3696167755922836
184,-0.356872587000594,-0.32382254958430445,-0.2752463004888902,-0.21592347685982566,-0.15063371584258747,-0.08415665458265191,-0.020854787117552898,0.03658851585648931
185,0.08594923038941764,0.12501388344073505,0.15156900196994139,0.16340111293653736,0.15931247350230338,0.14218749134368336,0.11600322316159478,0.0847559553625055
186,0.05247023614538998,0.02272126373448792,-0.003137090432532942,-0.02431335206277503,-0.04001604686334115,-0.04945370054133294,-0.05213324156394419,-0.04877082957241255
187,-0.04044350750279385,-0.028243938424824845,-0.013264785408243537,0.003401288477212803,0.020661620161807795,0.03742354657580303,0.0525944046494613,0.06508153131304555
