
0.016574850768564263,0.054851082596716186,20180222

-0.01979763827960448,0.04717476397282447,20180223

0.044862623817609915,0.0971745690635786,20180226

0.0019902232760428446,0.037008828497940835,20180227

-0.02237245043034479,-0.042866378804716214,20180228

0.06232830093155087,0.05339880610030423,20180301

0.027032945420255777,-0.02875854998242874,20180302

0.08323236129675764,0.08638622937594702,20180305

0.06312676670845326,0.06626182649709576,20180306

0.023108085432387196,0.04779716818557244,20180307

0.08147297891566861,0.08202939988671118,20180308

0.04751827703936112,0.06875144334808767,20180309

0.04897737719145819,0.03119972251229305,20180312

-0.026318341539924593,-0.030625762620672674,20180313

-0.0406678722756248,-0.01382084887647729,20180314

-0.019743334289278096,-0.02585399698960485,20180315

0.07944974252981839,0.037631232710688814,20180316

0.05992762338747772,0.0162620214063416,20180319

0.07017812952564084,0.04198806219992466,20180320

0.007869655332625708,0.035349083930612896,20180321

0.05495989268817009,0.0027765967968020984,20180322

0.022950721445644095,-0.043696251088380184,20180323

0.00987409117421579,0.04468514712183255,20180326

0.06111528152751941,0.08493395287953506,20180327

-0.0042994705965051,-0.022949443996780953,20180328

0.033298079522639995,-0.016725401869301187,20180329

0.07530616221512511,0.07186346441182756,20180330

0.06394016813962258,0.040120849561680716,20180402

0.0504513061223599,-0.015065657301973246,20180403

0.04376274957672732,0.035764020072444884,20180404

0.08990078762332351,0.015847085264509616,20180409

0.049012700109166404,-0.04037676195372432,20180410

0.07988246693369723,0.008585702782449885,20180411

0.057422996047236066,0.004436341364130037,20180412

0.015865732564305478,-0.07025216416562721,20180413

0.044106976001096185,-0.029173486124260725,20180416

-0.01913462378461225,-0.07398658944211507,20180417

0.025027397090980195,-0.010086423599989429,20180418

-0.04426059826848182,0.004436341364130037,20180419

-0.0716048539265993,-0.04971282514494396,20180420

-0.016001870076213,0.02082631896649343,20180423

0.05397038060597098,0.06377220964610385,20180424

0.015792367283153246,0.038046168852520795,20180425

-0.023665792141068533,-0.06340571782539946,20180426

-0.13337657262207273,-0.09680807724287424,20180427

-0.029550099267984714,-0.033115379471664576,20180502

0.01595612729303827,0.05526601873854817,20180503

-0.04036081560389339,-0.021912103642200996,20180504

0.023903743305710178,0.0679215710644237,20180507

0.024157521066476523,0.04738223204374045,20180508

0.005702769136070586,0.012320128058937747,20180509

0.05450679867394771,0.05505855066763217,20180510

-0.009050092816407508,-0.03124816683342065,20180511

0.003002716522801566,-0.03996182581189233,20180514

0.0473851643438855,0.05630335909312813,20180515

-0.004235172865930491,-0.016725401869301187,20180516

0.005411057998739879,-0.01216110430914935,20180517

0.001077688086670018,-0.0024101049760977098,20180518

0.04985983165038855,0.06563942228434778,20180521

0.06342943793103466,0.033481871292368966,20180522

0.006394758029477836,-0.03684980474815244,20180523

0.040099707409556165,-0.0017877007633497334,20180524

0.04164743950137496,0.013357468413517709,20180525

-0.011660881212903868,-0.08249278034967075,20180528

-0.04809461503448311,-0.08373758877516672,20180529

-0.12809719588821414,-0.08954669476081452,20180530

0.004424479812583363,0.07248586862457554,20180531

-0.07514023816905403,-0.0569742076270037,20180601

-0.07673607996905045,-0.0351900601808245,20180604

